asset_id,display_name,binary_result,review_band,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_growth_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior
Bilberry,Bilberry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Bilberry.png,440,440,RGBA,7370e7524ff68e23ef9df8a3312fad8977e727869273b6dc52a529e817300d40,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Bilberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bilberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Birch_Sap,Birch Sap,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Birch_Sap.png,440,440,RGBA,e81e9026da950e55368f31427013df66a71d941511de76f0918de4ffffdab2b0,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Birch Sap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Birch Sap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Bitterroot,Bitterroot,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Bitterroot.png,440,440,RGBA,b43d695e80dfb45ba28278b47cb4fcdc5091d6238418b16a52fe4816077b3c4c,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Bitterroot needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bitterroot needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Black-Eyed_Susan,Black Eyed Susan,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Black-Eyed_Susan.png,440,440,RGBA,72f622de28dc0e6235cd7fd28dfefaa3d916c78ad9fb0ebb067369f8330f7af6,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Black Eyed Susan needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Black Eyed Susan needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Black_Grape,Black Grape,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Black_Grape.png,440,440,RGBA,2779711d94b5960401f50819e1b990c36b9b08e1300fb1ef721adda5284b2a36,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Black Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Black Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Black_Pepper,Black Pepper,FAIL,FAIL,FAIL,FAIL,PASS,PASS,FAIL,FAIL,Use a climbing vine with hanging pepper spikes; current red berry chain is insufficient.,False,Black_Pepper.png,440,440,RGBA,bdf4330d54121d227f13dce9dd53015402855e979af850eb2f24b8e0049926cf,,FAIL,9. Herbs and Spices,FAIL,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","Use a climbing vine with hanging pepper spikes; current red berry chain is insufficient. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,UNCHANGED
Blackberry,Blackberry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Blackberry.png,440,440,RGBA,9bd5a5eb5f108656b8d86b8bdffc4bd3062d28825fe35466542bf2aac0f0455d,,PASS_WITH_POLISH,5. Shrubs and Bushes,HOLD,,"Blackberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Blackberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Bladderwrack,Bladderwrack,FAIL,FAIL,FAIL,PASS,PASS,FAIL,PASS,FAIL,Add branching brown fronds with paired air bladders.,False,Bladderwrack.png,440,440,RGBA,76a4dadba14275f247039a00f842946b714e92415bc02895804ffc81cbd1c237,,FAIL,Other plant or harvest type,FAIL,,"Bladderwrack needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","Add branching brown fronds with paired air bladders. Bladderwrack needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,UNCHANGED
Blueberry,Blueberry,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Blueberry.png,440,440,RGBA,30d2953eab743c8db0b24eba7ed94a34d345bfee04b489ea10735aa618a5de6f,,PASS_WITH_POLISH,5. Shrubs and Bushes,HOLD,,"Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Bog_Myrtle,Bog Myrtle,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Bog_Myrtle.png,440,440,RGBA,914ce82bc35d813af7251283c7dcc107558ef731e3548ce6fb0f9e87a778783e,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Bog Myrtle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bog Myrtle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Bog_Rosemary,Bog Rosemary,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Bog_Rosemary.png,440,440,RGBA,a571b9e499ce785c478915eab2a65a0782d81374d147e4e80fb8862cbf61423a,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Bog Rosemary needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bog Rosemary needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Brazil_Nut,Brazil Nut,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Brazil_Nut.png,440,440,RGBA,df36f61406d7eec27eb5e964b948f0f12384cfb517e094f2cbc576fe7a88c865,,PASS_WITH_POLISH,4. Fruit and Nut Trees,HOLD,,"The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",FAIL,PASS_WITH_POLISH -> HOLD
Breadfruit,Breadfruit,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Breadfruit.png,440,440,RGBA,1cc6fea25be144f1288b829c70dad5fdf7291f6cac65af183c6f709bbb622850,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Breadfruit needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Breadfruit needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Breadnut,Breadnut,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Breadnut.png,440,440,RGBA,3aa161073ed9301e2af41074fbe70f2ea20b64c77df80f28c63047c0ca7343b6,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Breadnut needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Breadnut needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Bromeliad,Bromeliad,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Bromeliad.png,440,440,RGBA,cab93746f4d53002229677cce3ea250192c32016905cedc743800ffda2fad352,,PASS_WITH_POLISH,10. Flowering Herbs and Wildflowers,HOLD,,"Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",FAIL,PASS_WITH_POLISH -> HOLD
Brooklime,Brooklime,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified.",False,Brooklime.png,440,440,RGBA,eefdf732a9d202806b532e5efe7659777f959575142b392d652df9cd407cf82e,,PASS_WITH_POLISH,Other plant or harvest type,HOLD,,"Brooklime needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.","No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Brooklime needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",FAIL,PASS_WITH_POLISH -> HOLD
Buckwheat,Buckwheat,FAIL,FAIL,FAIL,PASS,PASS,FAIL,FAIL,FAIL,Use broad leaves and clustered flowers; current cylindrical grain-like form is incorrect.,False,Buckwheat.png,440,440,RGBA,9c2e5798838c2cbe6261d2c9afa437051d5a937d6a955982511a222df6710403,,FAIL,7. Grain and Staple Crops,FAIL,,"Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.","Use broad leaves and clustered flowers; current cylindrical grain-like form is incorrect. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",FAIL,UNCHANGED
