category,asset_id,display_name,prior_review_band,strict_status,binary_gate,status_change_from_prior,strict_assessment,filename
fauna,Clownfish,Clownfish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Clownfish.png
fauna,Coastal_Lizard,Coastal Lizard,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Coastal_Lizard.png
fauna,Cobra,Cobra,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Cobra.png
fauna,Cockatoo,Cockatoo,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Cockatoo.png
fauna,Coconut_Crab,Coconut Crab,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Coconut_Crab.png
fauna,Cod,Cod,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Cod.png
fauna,Coelacanth,Coelacanth,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Coelacanth.png
fauna,Cold-Adapted_Insect,Cold Adapted Insect,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Cold Adapted Insect still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Cold-Adapted_Insect.png
fauna,Cold-Water_Coral,Cold Water Coral,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Cold Water Coral still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Cold-Water_Coral.png
fauna,Cold-Water_Fish,Cold Water Fish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Cold-Water_Fish.png
fauna,Comb_Jelly,Comb Jelly,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Comb Jelly still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Comb_Jelly.png
fauna,Conch,Conch,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Conch still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Conch.png
fauna,Condor,Condor,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.",Condor.png
fauna,Coot,Coot,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add frontal shield and rail-like body/feet. Broad family routing may be usable, but Coot still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Coot.png
fauna,Copepod,Copepod,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Copepod.png
fauna,Coral,Coral,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Coral still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Coral.png
fauna,Cormorant,Cormorant,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add long hooked bill, low aquatic body, and longer tail. Broad family routing may be usable, but Cormorant still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Cormorant.png
fauna,Cottonmouth,Cottonmouth,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",Cottonmouth.png
fauna,Cow,Cow,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Cow.png
fauna,Cowrie,Cowrie,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Cowrie still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Cowrie.png
fauna,Crab,Crab,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Crab.png
fauna,Crane,Crane,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Crane still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Crane.png
fauna,Crayfish,Crayfish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Crayfish.png
fauna,Cricket,Cricket,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use correct insect anatomy: distinct head/thorax/abdomen, six articulated legs, correct wing count and attachment, antennae, mouthparts and species-specific shell/body proportions.",Cricket.png
fauna,Crow,Crow,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",Crow.png
fauna,Curlew,Curlew,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Strengthen the long down-curved bill. Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.",Curlew.png
fauna,Damselfish,Damselfish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Damselfish.png
fauna,Deep-Sea_Fish,Deep Sea Fish,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",Deep-Sea_Fish.png
fauna,Deep-Sea_Octopus,Deep Sea Octopus,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify mantle form, eye/head placement, arm count, feeding tentacles, fin skirt/fins and rear mantle taper for the named cephalopod.",Deep-Sea_Octopus.png
fauna,Deep-Water_Coral,Deep Water Coral,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Deep Water Coral still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Deep-Water_Coral.png
fauna,Deer,Deer,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The ungulate base is usable, but the named species must have correct horn/antler geometry, neck, shoulder/croup mass, leg length, hooves, head and tail.",Deer.png
fauna,Deer_Tick,Deer Tick,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Deer Tick still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",Deer_Tick.png
fauna,Desert_Owl,Desert Owl,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Replace the generic compact bird body with species-correct raptor mass, hooked bill, wing proportions, talons, tail and head/crest.",Desert_Owl.png
