category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,fungi-h0-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s16.png,440,440,RGBA,87c1368b3a5a9d18968d9b6292cae762c13f4394e1826ae3fb491e230be4c55c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s17.png,440,440,RGBA,69417dce67a3a92fed9c5fed510c247cd7b70b88c415733bf5125502b4aaf173,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s18.png,440,440,RGBA,621663e369960b02842606ef726681d648287c9b1c04f5d1857819a6d00cd815,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s19.png,440,440,RGBA,e96b7d8b456471b13ebe187fc18f4b39a686c8dd0af8f97e9901b0c541a1e18d,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s2.png,440,440,RGBA,8327cc68bbb275f8a93bc62ee83d89a0e74742a838a77d065f469d67580df9a1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s3.png,440,440,RGBA,cdeb95c4fb09ecc3c239c4362b6662e0cff0d742e2743bae547b8f1642ceb238,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s4.png,440,440,RGBA,984215438fa326243642a36883ec3fed79210408fddd3460e6e44bd534786273,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s5.png,440,440,RGBA,e54764dd9e2d4fa0e9f167385588c596830adcfd607dc9f32c885304d127ef22,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s6.png,440,440,RGBA,32c39021c15e53ef73bc6e9e65701123ecd8dd73a8540b969257d35e3190ddb7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s7.png,440,440,RGBA,4544c9612f22abe177f28afaa94ce1ccfe341150aea49b27cb7d7cc488e33d77,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s8.png,440,440,RGBA,88cf65213d77158bd88ebc300eca13d33ce6d97a5597f8084ad0309c228924b6,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s9.png,440,440,RGBA,bf484c64a79e9796db84ca2b175ff0fbd7b9ab239f5982e5619aae13a825026e,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s1.png,440,440,RGBA,cc50b0db510b9e36d7d14939c9c1d7085eead7560e23c9561a68b72c7f001ad4,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s10.png,440,440,RGBA,3f74704a6490ee7d76dd853adda4ea94bb12fd416d57080408cfff92335e3c4c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s11.png,440,440,RGBA,604daa0a36945bd5da0627d5e767074bbd9e767ce440c5c951ad01bf2d94a36a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s12.png,440,440,RGBA,48fd7267cdc56d6f07d1ef5e98d25334352fe5c9314bebffab8746a105afeace,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s13.png,440,440,RGBA,4e1dcff8a77bb3dad46a1fc1bd5d5f83c9dee29c7bc4cbabd94745cc41315ad6,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s15.png,440,440,RGBA,21bdaeced7ba291784350f96469ae068efe7e3ab1f6ad2eb66812274eb32fe33,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s16.png,440,440,RGBA,39411468d30f4ee67d9d7a80bee9fd0ebeed63f5f4614fec54913b85a2b58f21,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s17.png,440,440,RGBA,7cf13426ae5e4fcf18595ee6ffe88902c2d3d1c050a1ec349cbf4b752a770155,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s18.png,440,440,RGBA,77b2b0f585efbe608641cdab11062f6ec88857e4569f243f6e71b1527f5fa3b8,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s19.png,440,440,RGBA,4132022ac3a827c99fa484354e4521e9f7525b800c0ec9570254aab30412314b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s2.png,440,440,RGBA,5cf7aa799db5ad04e028967abaddf5ee7871bc510b8bc593da1ff9e1387c605b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s3.png,440,440,RGBA,d1fe3bded47a32a26e979da809e9aba25862600ee0f22f32328a83021548f89e,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s4.png,440,440,RGBA,7fcad7a22c7ab82020bcedaa58338b8d5d33d88b7a1de95f2ab102937bb323b4,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s5.png,440,440,RGBA,69eca847c514949ae4d20663545a932e2b9ab3dbfd8ea98851b7841992d419a8,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s6.png,440,440,RGBA,685be2bc8ef436d6cafb475ad858150b205fbee169d0c306abf6363cbff63efa,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s7.png,440,440,RGBA,b06ad0a12477eb2ba47d54ac02b6663bd15429581c9e3cf2a5db93fc7e14cdc2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s8.png,440,440,RGBA,193293293a0f704dd84d078e2982bd1c39511065e4e3f3437991c2d54ab5aaa2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h1-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h1-s9.png,440,440,RGBA,5f9103fad039bec2f916b60ffb2006e89ac48d7f99929b8b67d7815607cd50a5,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s0.png,440,440,RGBA,2d3e3343fb85f843212117f8f67bc50a04ccc8d4f391526d124657adecd49789,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s1.png,440,440,RGBA,47bfeb4910afff06274135d97603c420920e5dbab49aeb328dfcf1fa31fcb6d7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s10.png,440,440,RGBA,12302834ba15dd71b12350544fd34e089f9b97023c57e9bcb7ea42da5274707b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s11.png,440,440,RGBA,71af732c052fe1c943aa3de8a446397f008d203ad69b7888bfb78ff19743ca6b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s12.png,440,440,RGBA,71666c581e60613bbaa8983f5fdb334d0f89072825a3894085d69345334e90a7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s13.png,440,440,RGBA,268e41b6cc0513cc20df1880a12529cb3c4897817b6091d74f2516949703eeb1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s14.png,440,440,RGBA,436810ee45a6035a24db3e40436bdeca18625fe91bcc253d2eb2283a428a8ed2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s15.png,440,440,RGBA,c2349dc3ecef882f7aece680d63091483c1be07b8e18eddeae91f179c833b0da,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s16.png,440,440,RGBA,24f766a5699556121c59f0f343ad0f8155e0c09622fdc9dc9fb51669d893959f,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s17.png,440,440,RGBA,2935d9aeae92d20bf15c77132df7052764282029124f05d08e8e8ef86d5285d2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s18.png,440,440,RGBA,b83973a53d98423f92f3df8ce39cb65ab2674ba080336da314ef6efd77c9c5f6,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s19.png,440,440,RGBA,96347c2c81a99827940929e9e0404ef020c885eb2a8d00791f4cae174d598c99,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s2.png,440,440,RGBA,5d0c4cf431e6eeda5cb6623cfcc855c649b61bff32b54062932693239ec5e44a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s3.png,440,440,RGBA,872ed364ea08bc0bb1dfc5c429bc4856dc0943ea67b661d0dc1bfcba64b1cf7c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s4.png,440,440,RGBA,0bb8572e26c8a83ddc5425c5936e1232af33281f73be47c5fb7e57682dda1979,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s5.png,440,440,RGBA,23fdec2fd34d90089a1f7bae189251e79b352843cfa6c5a396aa55fcc30235e3,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s6.png,440,440,RGBA,58b8f6b4287799a6770152aa2864ba0b8a10c877f0970ca54b9dc4454b214df1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s7.png,440,440,RGBA,664532754c5729c3b64f67e234e55fe0923e16f3e707865723bb9293678c143a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h2-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h2-s8.png,440,440,RGBA,544df9d967087d0b81397f3fd78b38ed1da66b118eed5bdc11e6f72993b5fdfb,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
