asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256
microbe-h2-s14,microbe-h2-s14,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s14.png,440,440,RGBA,0699b94a071c5c5266304a00caf52c3bae3c3fa1025bd5b7bb4a423c24ae1618,0699b94a071c5c5266304a00caf52c3bae3c3fa1025bd5b7bb4a423c24ae1618
microbe-h2-s15,microbe-h2-s15,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s15.png,440,440,RGBA,554bab19bf2ae44a7f840b8bf7c0994d94bb6eb460b9a31f5a582d4d83410bfe,554bab19bf2ae44a7f840b8bf7c0994d94bb6eb460b9a31f5a582d4d83410bfe
microbe-h2-s16,microbe-h2-s16,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s16.png,440,440,RGBA,94c0ad337e2fd451246755f28f93e45fcfcb23f24cbeae3dda446f5b5c8bcb91,94c0ad337e2fd451246755f28f93e45fcfcb23f24cbeae3dda446f5b5c8bcb91
microbe-h2-s17,microbe-h2-s17,PASS,PASS,FAIL,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s17.png,440,440,RGBA,8e7a032462a5af58581c884959efe7ee7091a70a41ea554698c5d449bc55f21c,ea315075ef5fc2e6000f3bdfad4ea8e2f31eb08ddd224b902e8e4eae404f54bb
microbe-h2-s18,microbe-h2-s18,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s18.png,440,440,RGBA,fa23f37d4d709c78b720087a107aad111fc84f3c6ab49ceaf92eca32a9a73641,fa23f37d4d709c78b720087a107aad111fc84f3c6ab49ceaf92eca32a9a73641
microbe-h2-s19,microbe-h2-s19,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s19.png,440,440,RGBA,3c4ce90b7e9e0b5ca38ef6072b47b72befff53687e051a91f5405b96f4e96fb0,3c4ce90b7e9e0b5ca38ef6072b47b72befff53687e051a91f5405b96f4e96fb0
microbe-h2-s2,microbe-h2-s2,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s2.png,440,440,RGBA,b6e65230ead01e4a204cdcdba1ce86d19490faceb0f366f935d65f98422c0d2c,821f0041a123a26ea0c26995f8a878cb600677479edd1a337cc7f33895b302f7
microbe-h2-s3,microbe-h2-s3,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s3.png,440,440,RGBA,c7b623e6a0cfc598244835d3eec0ab245b8d0801e294471394161eef4dc03770,c7b623e6a0cfc598244835d3eec0ab245b8d0801e294471394161eef4dc03770
microbe-h2-s4,microbe-h2-s4,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s4.png,440,440,RGBA,95292d633bd9d5dd7b10f6eb11f4c383401e4a62c77e32a5449be2a9b1f55c07,95292d633bd9d5dd7b10f6eb11f4c383401e4a62c77e32a5449be2a9b1f55c07
microbe-h2-s5,microbe-h2-s5,PASS,PASS,FAIL,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s5.png,440,440,RGBA,c308758d1175143e40645ee16ce5e7f2347a6a8fb0ecc8e9245e3e8c3d533034,ea315075ef5fc2e6000f3bdfad4ea8e2f31eb08ddd224b902e8e4eae404f54bb
microbe-h2-s6,microbe-h2-s6,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s6.png,440,440,RGBA,14c4093ba8e8308a79fe45777db8e191423501eeea98b8cf1bf67834d3978252,9fd9265cf3c884604404d1e114e95c4d116a71ad3e4a33860d44bf23f4a8c40a
microbe-h2-s7,microbe-h2-s7,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s7.png,440,440,RGBA,07dcd4b2a3bb0a6a9d9da53a01e107515022ba65345826ad61372fd20a2a5563,07dcd4b2a3bb0a6a9d9da53a01e107515022ba65345826ad61372fd20a2a5563
microbe-h2-s8,microbe-h2-s8,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s8.png,440,440,RGBA,a8a6575c39cdd670e55c592ad724f986e5e44cbe81b4d15a8acbe6f6f5be10ce,af555ad07cd6a2ca0f76d316f2a214fd1e4ea142fae0d0d2d1510ea756ea4767
microbe-h2-s9,microbe-h2-s9,PASS,PASS,FAIL,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s9.png,440,440,RGBA,1fa5385558ac6d1a535f1833468cd00a9c065f38309ebe5afc0e3d79b9aba871,ea315075ef5fc2e6000f3bdfad4ea8e2f31eb08ddd224b902e8e4eae404f54bb
